,Unnamed: 0,Company,Href,Likes,Name,Retweets,Series,Text,Time
2112,3890,Kinvey,/nodenpm,0 likes,npm tweets,0 retweets,_Series_A,kinvey (0.9.1): http://search.npmjs.org/#/kinvey  Kinvey JavaScript Library for Node.js.,11 May 2012
2113,3891,Kinvey,/PaulaMarttila,0 likes,Paula Marttila,0 retweets,_Series_A,Hey #mobile devs: @Kinvey's now THE #BaaS offering support @hpcloud http://goo.gl/oIcFK  /via @sravishsridhar <- Earning its sticker spot!,11 May 2012
2114,3919,Fancy,/ClaireBolton_x,0 likes,Claire,0 retweets,_Series_A,I fancy some toast,14 Apr 2010
2115,3920,Fancy,/hannahkido,0 likes,Hannah Kidston,0 retweets,_Series_A,i seriously fancy richard wilson,14 Apr 2010
2116,3923,Fancy,/withuranus,0 likes,Low ,0 retweets,_Series_A,Fancy that! i wanna say Good Night to @Brantanamo ... SO Good Night @Brantanamo !!! Xx,14 Apr 2010
2117,3926,Fancy,/madonnastaging,0 likes,Madonna'Staging,0 retweets,_Series_A,"Comment on Feng Shui Tips – Part 8 – Living Rooms by referee fancy dress: Just subscribed to the blog last month, ... http://bit.ly/ctkdWj",14 Apr 2010
2118,3929,Fancy,/ronanmorris,0 likes,Ronan Morris,0 retweets,_Series_A,I can't make you even fancy me #songprequels,14 Apr 2010
2119,3933,Fancy,/robstrand,0 likes,Rob,0 retweets,_Series_A,FANCY BY JESSICA SIMPSON http://www.robswholesale.com/,14 Apr 2010
2120,3939,Fancy,/chefdanielbui,0 likes,Daniel Bui,0 retweets,_Series_A,Video: The 30-Day Tumblr Challenge: Day 6 Part 1 What Ever Tickles Your Fancy I didn’t have a chance to post... http://tumblr.com/xkh8mpkd5,14 Apr 2010
2121,3944,Fancy,/brainopera,0 likes,Kevin Lim,0 retweets,_Series_A,Fancy catching @buffalopundit at Zetti's pizza!   http://flic.kr/p/7TxDnZ,14 Apr 2010
2122,3945,Fancy,/_ryanmcgonigle,0 likes,Ryan McGonigle,0 retweets,_Series_A,A fancy @scottdyb hes dollface ;D,14 Apr 2010
2123,3952,Fancy,/JoaquinAdolfoC,0 likes,(EXPERIMENTO SOCIAL),0 retweets,_Series_A,Hey Mr. Fancy Pants!,14 Apr 2010
2124,3961,Fancy,/Mr_Fancy_KING,0 likes,Some Guy,0 retweets,_Series_A,off to take my nap,14 Apr 2010
2125,3965,Fancy,/CrystalImpress,0 likes,Lucia Williamson,0 retweets,_Series_A,"Exotic Orchids   -   Earrings   AAA Amethyst Faceted Fancy Cardamom Shape Briolettes, Amethyst Rondelles, Sterling... http://bit.ly/dg2ktT",14 Apr 2010
2126,3966,Fancy,/brenstrong,0 likes,bren,0 retweets,_Series_A,theme tune from 'fancy a beer?' #songprequels,14 Apr 2010
2127,3972,Fancy,/kapinou,0 likes,kapinou,0 retweets,_Series_A,"""Sally, how do you fancy coming with me to Susan’s new boyfriend’s ex’s aunt’s funeral?"" - Patrick — Coupling... http://tumblr.com/xkg8mon8x",14 Apr 2010
2128,3974,Fancy,/ChrisHCappock,0 likes,Chris Cappock,0 retweets,_Series_A,"Paul, jo, david riding bikes. Fancy a bike ride today?",14 Apr 2010
2129,3979,Fancy,/batmanuel499,0 likes,Saku Ginn,0 retweets,_Series_A,"Fancy italian 4 dinner 2nite at pastavino's, yes we r snobby alpharettans, what!",14 Apr 2010
2130,3985,Fancy,/lizzypad22,0 likes,Lizzy,0 retweets,_Series_A,targettttt. so fancy.,14 Apr 2010
2131,3993,Fancy,/SamiGrapeJammie,0 likes,Samantha,0 retweets,_Series_A,hair up=headaches later,
2132,3994, let's see some fancy do's!!,,,,,,,
2133,3995, ps. this took me like 5 minutes,,,,,,,
2134,3996, what's my... http://dailybooth.com/u/2jzx6,14 Apr 2010,,,,,,
2135,3999,Fancy,/fenlandgent,0 likes,Ian Walker,0 retweets,_Series_A,Oi William. Fancy a bit? #songprequels,14 Apr 2010
2136,4000,Fancy,/wherrm,0 likes,Whitney Herrmann,0 retweets,_Series_A,Being so fancy at @KevinGDoolinJr's HTM dinner,14 Apr 2010
2137,4004,Fancy,/chriss_s0_fancy,0 likes,Krystle Williams ,0 retweets,_Series_A,RT @uprettyeyez @Chrissy_w25 lmao im over u..... Stop being petty!!!!,14 Apr 2010
2138,4005,Fancy,/PetcareShop,0 likes,Petcare Shop,0 retweets,_Series_A,"(Pet Supplies) Fancy Feast Gourmet Cat Food, 3-Flavor Feast Variety Pack, 24 ... http://bit.ly/b4RYM1",14 Apr 2010
2139,4006,Fancy,/karinaydtd,0 likes,karina,0 retweets,_Series_A,"Yeah,fancy!",14 Apr 2010
2140,4007,Fancy,/M0neyMakinMitch,0 likes,M0neyMakinMitch,0 retweets,_Series_A,RT @tickle_me_FANCY Happy Birthdy Da Brat!!! #FUNKDAFIED,14 Apr 2010
2141,4014,Fancy,/wallabynews,0 likes,Qantas Wallabies,0 retweets,_Series_A,#rugby G&GR’s Best Aussie Club Try Competition: Fancy your own club team training session with Robbie Deans? How... http://bit.ly/cHZjnz,14 Apr 2010
2142,4022,Fancy,/QuayQuinnWolf,0 likes,Quay.,0 retweets,_Series_A,RT @ERAatWork: WINE IN THE PARK<3 ---- NICE! So fancy LOL,14 Apr 2010
2143,4026,Fancy,/VickyyxD,0 likes,Victoria Louise,0 retweets,_Series_A,anyone fancy some oasis.. i'm feelin extra generous tonight :] x,14 Apr 2010
2144,4036,Fancy,/kaiiiiiiiiitlyn,0 likes,Kaitlyn,0 retweets,_Series_A,Photo: Day 17: Whatever Tickles your Fancy http://tumblr.com/xml8mno99,14 Apr 2010
2145,4045,Fancy,/GoTheWallabies,0 likes,Go The Wallabies,0 retweets,_Series_A,"#rugby G&GR’s Best Aussie Club Try Competition: Fancy your own club team training session with Robbie Deans? 
 How... http://bit.ly/cHZjnz",14 Apr 2010
2146,4046,Fancy,/SwanzyDotBiz,0 likes,SWANZY,0 retweets,_Series_A,"RT @junakinss: I hope when I make it you say I fancy a bit of jun akinss :) « hahaa, when u make it ola@me!!",14 Apr 2010
2147,4056,Fancy,/KristinaLuca,0 likes,Kristina Lucarelli,0 retweets,_Series_A,Ooo fancy american eagle! Very fancy http://twitpic.com/1fmrxy,14 Apr 2010
2148,4062,Fancy,/LoriORice,0 likes,Lori Rice,0 retweets,_Series_A,"Despite Excel being ultra lame, I just make a rockin spreadsheet.  Yay! W00t!, FTW!, BSTL! <-- Pick whichever suits your fancy.",14 Apr 2010
2149,4065,***Slim_Gem**,14 Apr 2010,,,,,,
2150,4096,Fancy,/oyiin_a,0 likes,Oyin,0 retweets,_Series_A,RT @moadeola: RT @ohyeen: Sumtyms I jst wnder y @moadeola lyks rkelly?!.. ders rly nuin fancy bou hm◄plliiiiiiix (cont) http://tl.gd/s9sj0,14 Apr 2010
2151,4108,Fancy,/effstar,0 likes,francesca,0 retweets,_Series_A,"fancy a french martini so bad right now,",14 Apr 2010
2152,4109,Fancy,/famouspoets,0 likes,Famous Poets,0 retweets,_Series_A,a pale Dracula / in fancy black cape— / put a hand on your forehead /,14 Apr 2010
2153,4112,Verdeeco,/boorad,0 likes,Brad Anderson,0 retweets,_Series_A,@rkischuk @verdeeco is.,10 Jun 2011
2154,4114,Verdeeco,/verdadcampeche,0 likes,ciudad de campeche,0 retweets,_Series_A,@fernandobernes is your ignorance also clear about the religions... and the Alliance of the #PRI and the VerdeEco based on the survival...,25 Mar 2011
2155,4118,Verdeeco,/lowfoot,0 likes,Lowfoot,1 retweet,_Series_A,The @lowfoot/Smart-Grid  Daily is out! http://bit.ly/hZ29Nn ▸ Top stories today by @enernoc @itsforhome @verdeeco,25 Dec 2010
2156,4119,Verdeeco,/musaddeqkhan,0 likes,MK,0 retweets,_Series_A,"Verdeeco invited to participate on a panel alongside GE's John McDonald for GT Clean Energy Speakers Series on ""The Smart Grid &Energy Data""",17 Dec 2010
2157,4121,Verdeeco,/Cleanthinking,0 likes,CleanThinking,0 retweets,_Series_A,@verdeeco delivers the six most important smart grid trends: http://bit.ly/ae9nou #grid #smartgrid #cleantech,26 Aug 2010
2158,4122,Verdeeco,/musaddeqkhan,0 likes,MK,2 retweets,_Series_A,1st @verdeeco customer closed!,28 Jul 2010
2159,4128,Verdeeco,/danmelton,0 likes,Dan Melton,0 retweets,_Series_A,#tr #startupriot Verdeeco.com Smartgrid platform company,18 Feb 2009
2160,4141,Between,/ahnya_,0 likes,...,0 retweets,_Series_A,Lead singer was shared between Chilli and T-Boz. Beyoncé led EVERY GOT DAMN SONG w/ Destiny's Child lol. ,14 Dec 2013
2161,4142,Between,/siddthecoolboy,0 likes,Siddharth Shrotriya,0 retweets,_Series_A,Checkout this awesome #CricketGame between Indian Heroes and Sun Risers on Hitwi... http://hitwicket.com/match/show/1043426?utm_source=twitterShare&utm_medium=user-7396&utm_campaign=match-1043426 … #Hitwicket via @HitwicketGame,14 Dec 2013
2162,4143,Between,/TheSoBeTimes,1 like,The SoBe Times,1 retweet,_Series_A,"@lizroldancbs4 @Lili_Tufel @SocialMedia305 Thanks goodness there's always a first, too few & far between #Longhorns @ClubCabeza @soulofmiami",14 Dec 2013
2163,4144,Between,/HeSayNoLayStay,1 like,Laij,1 retweet,_Series_A,between bri & gerdie idk who is the worst.,14 Dec 2013
2164,4147,Between,/BlueJacketsNHL,4 likes,"NHL Blue Jackets
Verified account
",4 retweets,_Series_A,"#CBJ STARTERS: Foligno-Johansen-Umberger, Tyutin-Johnson. It’s McKenna vs. Halak between the pipes at @NationwideArena!",14 Dec 2013
2165,4151,Between,/canyon_springs,0 likes,CanyonSpringsChurch,0 retweets,_Series_A,"Get in the Christmas Spirit and join us tomorrow morning in-between services for apple cider, cookies and crafts!! http://fb.me/QqgZTHTY ",14 Dec 2013
2166,4153,Between,/TheDaveMcBrayer,0 likes,Dave McBrayer,0 retweets,_Series_A,"Puck Dumps 12/14/13: 

I will eat so much sugar between now and Christmas... apologies if the Dump is a lit... http://bit.ly/1bPCz2X ",14 Dec 2013
2167,4166,Between,/Laraslydi,0 likes,Laras Lydia R.N ☺,0 retweets,_Series_A,Let's use 'Between' together! :) Between is a beautiful messaging and photo sharing app for ... http://tmi.me/1cZPny ,14 Dec 2013
2168,4170,Between,/juanfacundoc,0 likes,Juan Facundo Cuello,0 retweets,_Series_A,"Glassdoor released its best places to work list. Twitter, Linkedin, Facebook and Google are between the top 10.  http://www.glassdoor.com/Best-Places-to-Work-LST_KQ0,19.htm …",14 Dec 2013
2169,4182,Between,/itsmelhyzie,0 likes,Lhyzie,0 retweets,_Series_A,No Expectations Dating: Choosing between Love and Career http://noexpectationsdating.com/2012/02/14/choosing-between-love-and-career/ …,14 Dec 2013
2170,4191,Between,/BeGenki,0 likes,Be Genki,0 retweets,_Series_A,meet the boys that bridge the gap between natural and luxury brands http://fb.me/151jwMYWA ,14 Dec 2013
2171,4192,Between,/springfldnews,0 likes,Springfield MO News,0 retweets,_Series_A,Icy roads cause plenty of crashes in Springfield area: A collision between a fire truck and a patrol Friday... http://dlvr.it/4W7LCh ,14 Dec 2013
2172,4197,Between,/zootennis,2 likes,Colette Lewis,0 retweets,_Series_A,An exceptionally entertaining doubles semi between Mmoh-Tiafoe & Rublev- Zverev on now. Rublev crushing some forehands #metropoliaOB,14 Dec 2013
2173,4198,Between,/Traffic_M1,0 likes,Live Traffic - M1,0 retweets,_Series_A,"On the M1 southbound between junctions J34 and J32, there are currently delays of 20 mins due to heavy traffic ... http://Roadca.ms/Traffic ",14 Dec 2013
2174,4199,Between,/MadTheBadDrake,4 likes,Madeline Drake,1 retweet,_Series_A,“@Factsionary: The average woman spends between 5 and 8 hours a day gossiping.” Unless you live in Stratford. If so it's 24.,14 Dec 2013
2175,4201,Between,/jeffreymanu,0 likes,Jeffrey Manu,0 retweets,_Series_A,"""“There used to be a long-term pact between employee and employer that guaranteed lifetime employment..."" http://tmblr.co/ZWMVxx11DlLbt ",14 Dec 2013
2176,4205,Between,/destroyallkels,0 likes,Kel,0 retweets,_Series_A,Overheard: the difference between boys and girls - Boys: watch a show that is not meant for their... http://tmblr.co/ZQ_Tfv11DlIzd ,14 Dec 2013
2177,4210,Between,/taybill,1 like,Talyn,0 retweets,_Series_A,What is your favorite Quentin Tarantino movie? — A tie between Pulp Fiction and Kill Bill! he definitely is my f... http://ask.fm/a/a49in9kj ,14 Dec 2013
2178,4213,Between,/daniivory,0 likes,DANiiVORY,0 retweets,_Series_A,"""love is like a rose. when pressed between two lifetimes, it will last forever"" sweetest… http://instagram.com/p/h69nX7Lhsg/ ",14 Dec 2013
2179,4216,Between,/pakistani_news,1 like,Pakistan News,2 retweets,_Series_A,First Pakistani woman gets Kashmir University PhD: The face-off between India and Pakistan ... http://bit.ly/1j7rOOZ  #pakistan #kashmir,14 Dec 2013
2180,4217,Between,/WTAJnews,0 likes,WTAJ News,2 retweets,_Series_A,PennDOT has temporarily reduced the speed limit to 45mph on I-99 between Bedford and Centre Counties. Officials... http://fb.me/1GDxSZUsj ,14 Dec 2013
2181,4222,Between,/GhxidxSulimxn_1,0 likes,⚫️⚫️⚫️,0 retweets,_Series_A,"'You and I,
We don't wanna be like them,
We can make it till the end,
Nothing can come between you and I' You and I~One Direction ♪♪",14 Dec 2013
2182,4224,Between,/skelevenge,1 like,Melissa Sabol,0 retweets,_Series_A,"with a thousand lies and a good disguise, hit ‘em right between the eyes.",14 Dec 2013
2183,4226,Between,/GiantSweetTart,1 like,Beth Wareham,0 retweets,_Series_A,"group of five drunk santas, all black 
 … between 12 and 13th Streets and 1st Avenue #NYC",14 Dec 2013
2184,4240,Between,/KayleChelednik,1 like,Kayle Chelednik,0 retweets,_Series_A,"If your left leg is Thanksgiving, and your right leg is Christmas, can I visit you between the holid... — of course http://ask.fm/a/a1ej41gp ",14 Dec 2013
2185,4244,Between,/JaggedEvintage,2 likes,Jagged Edge Vintage,0 retweets,_Series_A,"Order between now & midnight Sunday & get them for only €50/£42 W 31"" Dm to order  #denimshorts #levis pic.twitter.com/7UaInEeZFf",14 Dec 2013
2186,4251,Between,/morrison_joel,0 likes,Joel Morrison,0 retweets,_Series_A,New @StarsBBL recruit Marcus Stoinis is proving popular in between deliveries @BigBashLeague #BBL03 pic.twitter.com/zaNB0U8rVm,14 Dec 2013
2187,4253,Between,/adampeacock3,9 likes,"Adam Peacock
Verified account
",12 retweets,_Series_A,Very interesting read.... RT @TweetWhiteLine: An article about the love lost between the North Terrace and MVFC: http://thinwhitelinemagazine.com/2013/12/nt-vs-melbourne-victory/ …”,14 Dec 2013
2188,4261,Between,/zathomas1930,2 likes,Zachary,0 retweets,_Series_A,Great game between North Carolina and Kentucky. Tar Heels lead 48-46,14 Dec 2013
2189,4273,Between,/ValdetAliu,0 likes,Dr Valdet Aliu,0 retweets,_Series_A,"International Business Times
Jury's Still Out On Link Between Infants' Gaze And Autism
http://www.medicaldaily.com/jurys-still-out-link-between-infants-gaze-and-autism-expert-challenges-groudbreaking-study-265040 …",14 Dec 2013
2190,4274,Between,/BeGenki,0 likes,Be Genki,0 retweets,_Series_A,meet the boys that bridge the gap between natural and luxury brands:... http://fb.me/3fpgFeewF ,14 Dec 2013
2191,4288,Between,/KingDaVinchi,0 likes,Willie J Nunn,0 retweets,_Series_A,Klick Push leverages music to enhance engagements between consumers and brands. http://rvrb.fm/18GMZRk ,14 Dec 2013
2192,4291,Between,/Between__Lines,1 like,Between the Lines,0 retweets,_Series_A,"@RafaelH117 Sandro, Flamini, Inler, De Rossi also essential. See my article the importance of DMs in modern football http://jakescoleman.wordpress.com/2013/09/13/is-the-defensive-midfielder-extinct/ …",14 Dec 2013
2193,4298,Between,/albassamah,0 likes,عبدالرحمن البسام,0 retweets,_Series_A,"The difference between men's and women's minds.  Enjoy!

http://m.youtube.com/watch?v=xUC-V6rp_Go …",14 Dec 2013
2194,4305,Between,/HeyAprill,0 likes,Aprill,0 retweets,_Series_A,Hilarious: Hotel Survey Only Thing Standing Between Cheating Husband And Getting Away With It http://buff.ly/1fe8SZ8 ,14 Dec 2013
2195,4307,Between,/AsiansUK,0 likes,Asians UK Magazine,0 retweets,_Series_A,#WiseWords @jamescaan: vital to keep balance between work & festivities. A loss of focus in Dec means problems in Jan http://linkd.in/Jhxk1Q ,14 Dec 2013
2196,4314,Between,/bpm8,0 likes,B McCarthy,0 retweets,_Series_A,How to deal with sibling rivalry between your teens http://dld.bz/f44P ,14 Dec 2013
2197,4320,Between,/___voguepvssy,1 like,milf,1 retweet,_Series_A,i want to lose myself between your legs,14 Dec 2013
2198,4323,Between,/MinnFoodBuzz,0 likes,Minn Food Buzz,0 retweets,_Series_A,"Buzz for Taco Bell: http://sch.mp/0B92xc  - RT @stuartnelson3 thank you, kenny road, for putting a taco bell between the whitecastle an...",14 Dec 2013
2199,4325,Between,/xlymbe,1 like,Harry Lymperopoulos,0 retweets,_Series_A,The Difference Between UX and UI Explained with the help of Cereal http://lnkd.in/d2-ADZA ,14 Dec 2013
2200,4327,Between,/BooksandAuthor,0 likes,BooksandAuthors,0 retweets,_Series_A,Life Chapters by Galen Stoller http://www.deathwalkerseries.com  http://tinyurl.com/lpbw99p   Story between a father and his deceased son @Dream_Treader,14 Dec 2013
2201,4334,Between,/nicollebrennan,1 like,Chipper,2 retweets,_Series_A,“@JustAHockeyEx: There's a line between being sassy and being a total asshole and I cross that line everyday”,14 Dec 2013
2202,4338,Between,/joflooo,0 likes,josbeth casado,0 retweets,_Series_A,@shilohcocco i rewatched everything 5 times bc i thought there would be like hidden episodes in between…and bc i couldn't get over it..,14 Dec 2013
2203,4343,NationBuilder,/timsbits,0 likes,"Tim Conrad, APR",0 retweets,_Series_A,"""@angusreidglobal: Obama Gains Two Points After State of the Union in U.S. http://bit.ly/yOUJ3e "" @JohnFMoore @NationBuilder",14 Feb 2012
2204,4344,NationBuilder,/NationBuilder,0 likes,NationBuilder,5 retweets,_Series_A,great post from @ScottishDocInst on why filmmakers need to build a nation http://blog.scottishdocinstitute.com/nationbuilder ,14 Feb 2012
2205,4345,NationBuilder,/KirkJTorrance,0 likes,Kirk J. Torrance,4 retweets,_Series_A,Why documentary producers should build their own nations? from @ScottishDocInst: http://blog.scottishdocinstitute.com/nationbuilder  cc @kempas @NationBuilder #IndyRef,14 Feb 2012
2206,4346,NationBuilder,/kempas,0 likes,Ben Kempas,1 retweet,_Series_A,2 of my favourite subjects combined in 1 post: audience engagement & Scottish independence. We're all @NationBuilder-s. http://ow.ly/93G8r ,14 Feb 2012
2207,4350,NationBuilder,/mqtodd,0 likes,Michael Q Todd,0 retweets,_Series_A,RT @mayhemstudios: @NationBuilder launches a new full CA voter file http://nationbuilder.com/campaigns  #CADEM2012 #EAvRetweets,10 Feb 2012
2208,4351,NationBuilder,/NationBuilder,1 like,NationBuilder,41 retweets,_Series_A,NationBuilder is launching a new full CA voter file next week. http://nationbuilder.com/campaigns  #CADEM2012,10 Feb 2012
2209,4352,NationBuilder,/adrielhampton,0 likes,Adriel Hampton,0 retweets,_Series_A,"Great pic of @GoSteveNgo and @MsTinaLee at SF Dept. of Elections as Steve files for re-elect http://stevengo.nationbuilder.com/  Using NationBuilder, too!",10 Feb 2012
2210,4354,NationBuilder,/danwalmsley,1 like,Dan Walmsley,5 retweets,_Series_A,Passionate about writing great software? Want to change the world? @NationBuilder is hiring engineers. http://nationbuilder.com/engineers ,10 Feb 2012
2211,4355,NationBuilder,/adrielhampton,0 likes,Adriel Hampton,2 retweets,_Series_A,NationBuilder is hiring engineers http://nationbuilder.com/engineers ,10 Feb 2012
2212,4356,NationBuilder,/mclean,0 likes,Jeff McLean,1 retweet,_Series_A,"Technology and the election: Boffins wanted http://econ.st/yFcmHB  via @theeconomist. Also, keep an eye on @nationbuilder #rootstrikers",9 Feb 2012
2213,4357,NationBuilder,/RichirOutreach,0 likes,Richir Outreach,1 retweet,_Series_A,Getting emails delivered with @NationBuilder - http://bitly.com/yiI623 ,9 Feb 2012
2214,4359,NationBuilder,/NationBuilder,1 like,NationBuilder,64 retweets,_Series_A,"""Ken is running one of the most cutting edge digital election campaigns in British political history"" http://labourlist.org/2012/02/cutting-edge-ken/ … #nationbuilder",8 Feb 2012
2215,4361,NationBuilder,/liberalart,0 likes,Liberal Art,1 retweet,_Series_A,Lightning fast support responses from @NationBuilder causing me to rethink trying to hack out problems myself…,8 Feb 2012
2216,4362,NationBuilder,/Geoff_Sharpe,0 likes,Geoff Sharpe,0 retweets,_Series_A,Hootsuite + @NationBuilder = very powerful social media presence,8 Feb 2012
2217,4364,NationBuilder,/DrewB91,0 likes,Drew Brennan,1 retweet,_Series_A,OnePeople producer Zac Harding with the Most Honorable Edward Seaga #nationbuilder http://yfrog.com/h7c0pjqj ,8 Feb 2012
2218,4367,NationBuilder,/jgilliam,0 likes,Jim Gilliam,1 retweet,_Series_A,here's a ron paul fan ripping into the campaign for not using @nationbuilder! http://www.ronpaulforums.com/showthread.php?359107-The-Unofficial-Feb-7th-Results-Thread&s=329b3f6fb0c41a1bfd28890dc5957003&p=4153278&viewfull=1#post4153278 …,8 Feb 2012
2219,4369,NationBuilder,/Geoff_Sharpe,0 likes,Geoff Sharpe,0 retweets,_Series_A,RT @cstreet_ca: White House CTO Aneesh Chopra's Exit Interview with @NationBuilder shout-out: http://bit.ly/zvrOAp  #nptech,7 Feb 2012
2220,4370,NationBuilder,/willcoley,0 likes,Will Coley,5 retweets,_Series_A,Job in #LosAngeles: @NationBuilder is hiring organizers http://nationbuilder.com/organizer  #nptech #topprog #sm4np #nn12 #p2,6 Feb 2012
2221,4371,NationBuilder,/adrielhampton,1 like,Adriel Hampton,0 retweets,_Series_A,"""NationBuilder Live: The Community Organizing System"" - now in session https://www3.gotomeeting.com/register/746080350 …",6 Feb 2012
2222,4372,NationBuilder,/DemoDirect,0 likes,Brad Johnson,0 retweets,_Series_A,Just ditched http://Authorize.net 's API to use @NationBuilder for a payment gateway.,6 Feb 2012
2223,4375,NationBuilder,/opengovnews,1 like,Open Gov Eqentia,1 retweet,_Series_A,Get Free Access to Voter Data with NationBuilder http://eqent.me/xio4U9 ,5 Feb 2012
2224,4376,NationBuilder,/NationBuilder,0 likes,NationBuilder,0 retweets,_Series_A,@mladeniki And you're up! http://nationbuilder.com/consultants ,5 Feb 2012
2225,4377,NationBuilder,/NationBuilder,0 likes,NationBuilder,3 retweets,_Series_A,Great NationBuilder custom project out of Vancouver: http://theartkraft.com/10340/312638/the-work/bc-young-liberals …,5 Feb 2012
2226,4378,NationBuilder,/CivicTEC,0 likes,CivicTEC,2 retweets,_Series_A,"#SeanParker on Bloomberg talking about the ""Nerd Spring"" + @Facebook IPO AND shoutout for @NationBuilder http://cof.lu/zDMOyT ",5 Feb 2012
2227,4379,NationBuilder,/Cofluence,0 likes,Cofluence,4 retweets,_Series_A,"#SeanParker on Bloomberg talking about the ""Nerd Spring"" + @Facebook IPO AND shoutout for @NationBuilder http://cof.lu/zDMOyT ",5 Feb 2012
2228,4380,NationBuilder,/IceburnerRules,0 likes,IceburnerRules,1 retweet,_Series_A,NationBuilder Live: The Community Organizing System http://fb.me/1shsVo0Lo ,5 Feb 2012
2229,4381,NationBuilder,/adrielhampton,0 likes,Adriel Hampton,1 retweet,_Series_A,NationBuilder for environmental groups http://nationbuilder.com/environmental  #nptech,5 Feb 2012
2230,4385,NationBuilder,/NationBuilder,0 likes,NationBuilder,0 retweets,_Series_A,"@mladeniki Love that site! Email adriel (at) http://nationbuilder.com . To list on our consultants page, just need a link w/contact, NB services.",5 Feb 2012
2231,4386,NationBuilder,/jruthkelly,0 likes,J. Ruth Kelly,0 retweets,_Series_A,Give NationBuilder a Like and Look... They're doing some pretty amazing things... https://www.facebook.com/nationbuilder ,5 Feb 2012
2232,4387,NationBuilder,/ChrisTuttle,0 likes,Chris Tuttle,0 retweets,_Series_A,NationBuilder is hiring organizers http://nationbuilder.com/organizer  via @NationBuilder,5 Feb 2012
2233,4388,NationBuilder,/HartDanger,0 likes,Hart Rossman,0 retweets,_Series_A,The Hart Rossman Daily is out! http://bit.ly/bq1EXx  ▸ Top stories today via @nationbuilder,5 Feb 2012
2234,4390,NationBuilder,/TheOysta,0 likes,John Madden,0 retweets,_Series_A,Become a fan of NationBuilder on the book http://on.fb.me/zFL9sQ ,5 Feb 2012
2235,4391,NationBuilder,/adrielhampton,1 like,Adriel Hampton,2 retweets,_Series_A,NationBuilder - I 'like' this. http://facebook.com/nationbuilder ,5 Feb 2012
2236,4392,NationBuilder,/NationBuilder,2 likes,NationBuilder,3 retweets,_Series_A,We're hiring organizers http://nationbuilder.com/organizer  and recruiting consultants and freelance designers http://nationbuilder.com/consultants ,5 Feb 2012
2237,4396,NationBuilder,/nathancullen,0 likes,Nathan Cullen,6 retweets,_Series_A,Thx to @NationBuilder! MT @cStreet_ca @NathanCullen #NDPldr campaign uses 'political capital' to mobilize supporters: http://bit.ly/y1Ys8V ,1 Feb 2012
2238,4397,NationBuilder,/NationBuilder,0 likes,NationBuilder,1 retweet,_Series_A,We will be at RootsCamp in DC in two weeks. Hope to see you there! http://bit.ly/cNX3RA  (registration link),1 Feb 2012
2239,4398,NationBuilder,/rootscamp,0 likes,rootscamp,0 retweets,_Series_A,Us too! RT @cStreet_ca: We'll be there too! RT @NationBuilder: We'll be @RootsCamp in DC in two weeks http://bit.ly/cNX3RA  #p2 #nptech,1 Feb 2012
2240,4399,NationBuilder,/rootscamp,0 likes,rootscamp,0 retweets,_Series_A,Thanks for your support!! RT @NationBuilder: We'll by  @RootsCamp in DC in two weeks. Hope to see you there! http://bit.ly/cNX3RA ,1 Feb 2012
2241,4402,NationBuilder,/cStreet_ca,0 likes,cStreet Campaigns,0 retweets,_Series_A,We're thrilled to be the first Canadian firm listed on @NationBuilder's consultants listing: http://nationbuilder.com/consultants  #p2ca #nptech #cdnpoli,1 Feb 2012
2242,4405,NationBuilder,/NationBuilder,0 likes,NationBuilder,1 retweet,_Series_A,NationBuilder Live for Campaigns w/@adrielhampton - in 30 minutes https://www3.gotomeeting.com/register/376204134 … (registration link),31 Jan 2012
2243,4406,NationBuilder,/KIPPHouston,0 likes,KIPP Houston,0 retweets,_Series_A,Thanks to everyone that joined the School Choice Rally http://on.fb.me/zs40aQ  | @nationbuilder @kippbigdog,30 Jan 2012
2244,4407,NationBuilder,/alldrupal,0 likes,All Drupal,0 retweets,_Series_A,WP blogs: How is NationBuilder Different from Salsa (DemocracyInAction)?: NationBuilder is the community... http://bit.ly/wxodAA  #drupal,30 Jan 2012
2245,4408,NationBuilder,/WatchCenter,0 likes,Ron Robinson,0 retweets,_Series_A,GOP Tech Week is out! http://bit.ly/ldCuHt  ▸ Top stories today via @brutallfusion @loxodonta_s @presjpolk @nationbuilder @toddeherman,30 Jan 2012
2246,4409,NationBuilder,/RichirOutreach,2 likes,Richir Outreach,2 retweets,_Series_A,NationBuilder How To: Displaying a List of Recently Added Content - http://bitly.com/x8cccx  #nptech,29 Jan 2012
2247,4410,NationBuilder,/NationBuilder,0 likes,NationBuilder,3 retweets,_Series_A,NationBuilder Live: Voter targeting and virtual phone banks - Tuesday https://www3.gotomeeting.com/register/376204134 … (registration link),29 Jan 2012
2248,4411,NationBuilder,/vleman,0 likes,Victor Leman,0 retweets,_Series_A,RT @NationBuilder: Sean Parker says NationBuilder is one of the companies he's most excited about : http://goo.gl/6SMq1 ,28 Jan 2012
2249,4412,NationBuilder,/Geoff_Sharpe,0 likes,Geoff Sharpe,0 retweets,_Series_A,"Sent off my resume for the @NationBuilder organizer job. At the very least, it forced me to update my resume! http://ow.ly/8I9lp ",27 Jan 2012
